Date,Open,High,Low,Close,Adj Close,Volume
2023-02-01,32.865002,32.950001,32.779999,32.865002,32.865002,0
2023-02-02,32.722000,32.991001,32.650002,32.722000,32.722000,0
2023-02-03,33.049999,33.400002,32.910000,33.049999,33.049999,0
2023-02-06,33.530998,33.800999,33.424000,33.530998,33.530998,0
2023-02-07,33.750000,33.757000,33.547001,33.750000,33.750000,0
2023-02-08,33.506001,33.612999,33.400002,33.506001,33.506001,0
2023-02-09,33.485001,33.580002,33.349998,33.485001,33.485001,0
2023-02-10,33.560001,33.810001,33.547001,33.560001,33.560001,0
2023-02-13,33.327999,33.910000,33.327999,33.327999,33.327999,0
2023-02-14,33.790001,33.932999,33.685001,33.790001,33.790001,0
2023-02-15,33.849998,34.470001,33.840000,33.849998,33.849998,0
2023-02-16,34.258999,34.485001,34.105999,34.258999,34.258999,0
2023-02-17,34.400002,34.630001,34.380001,34.400002,34.400002,0
2023-02-20,34.417000,34.490002,34.291000,34.417000,34.417000,0
2023-02-21,34.386002,34.682999,34.344002,34.386002,34.386002,0
2023-02-22,34.650002,34.695000,34.518002,34.650002,34.650002,0
2023-02-23,34.650002,34.740002,34.470001,34.650002,34.650002,0
2023-02-24,34.712002,34.990002,34.618000,34.712002,34.712002,0
2023-02-27,34.938999,35.157001,34.909000,34.938999,34.938999,0
2023-02-28,34.990002,35.374001,34.939999,34.990002,34.990002,0
2023-03-01,35.210999,35.349998,34.606998,35.210999,35.210999,0
2023-03-02,34.688000,34.951000,34.666000,34.688000,34.688000,0
2023-03-03,34.820000,34.840000,34.560001,34.820000,34.820000,0
2023-03-06,34.533001,34.644001,34.380001,34.533001,34.533001,0
2023-03-07,34.432999,35.060001,34.430000,34.432999,34.432999,0
2023-03-08,35.054001,35.182999,34.894001,35.054001,35.054001,0
2023-03-09,35.042999,35.134998,34.910000,35.042999,35.042999,0
2023-03-10,35.000000,35.139000,34.549000,35.000000,35.000000,0
2023-03-13,34.584999,34.730000,34.417000,34.584999,34.584999,0
2023-03-14,34.520000,34.630001,34.422001,34.520000,34.520000,0
2023-03-15,34.542000,34.750000,34.457001,34.542000,34.542000,0
2023-03-16,34.560001,34.619999,34.319000,34.560001,34.560001,0
2023-03-17,34.430000,34.430000,34.001999,34.430000,34.430000,0
2023-03-20,34.057999,34.166000,33.980000,34.057999,34.057999,0
2023-03-21,34.035999,34.438999,34.004002,34.035999,34.035999,0
2023-03-22,34.412998,34.549999,34.342999,34.412998,34.412998,0
2023-03-23,34.209999,34.220001,33.990002,34.209999,34.209999,0
2023-03-24,34.029999,34.279999,34.027000,34.029999,34.029999,0
